sector_name,sector_link,title,link
,,"Kendriya Vidyalaya BSF Dantiwada, Banaskantha",https://bsfdantiwada.kvs.ac.in
,,"Kendriya Vidyalaya BSF Hazaribagh, Jharkhand",https://bsfhazaribagh.kvs.ac.in
,,"Kendriya Vidyalaya BSF Humhama, Jammu",https://humhamabsf.kvs.ac.in
,,"Kendriya Vidyalaya BSF Jodhpur, Jaipur",https://jodhpurbsf.kvs.ac.in
,,"Kendriya Vidyalaya BSF Kishanganj, Bihar",https://bsfkishanganj.kvs.ac.in
,,"Kendriya Vidyalaya BSF Krinshnanagar, Kolkata",https://bsfkrishnanagar.kvs.ac.in
,,"Kendriya Vidyalaya BSF Raninagar, Jalpaiguri",https://bsfraninagar.kvs.ac.in
,,Kendriya Vidyalaya BSF Teliamura,https://bsfteliamura.kvs.ac.in
,,"Kendriya Vidyalaya BSF, Bandipur",https://bsfbandipur.kvs.ac.in
,,"Kendriya Vidyalaya BSF, Gandhinagar, West Bengal",https://bsfgandhinagar.kvs.ac.in
,,"Kendriya Vidyalaya BSF, Pokhran",https://bsfpokhran.kvs.ac.in
,,"Kendriya Vidyalaya Bacheli, Dantewada, Raipur",https://biopbacheli.kvs.ac.in
,,"Kendriya Vidyalaya Bagafa, Silchar",https://bsfbagafa.kvs.ac.in
,,"Kendriya Vidyalaya Bagalkot, Bangalore",https://bagalkot.kvs.ac.in
,,"Kendriya Vidyalaya Baikunthpur, Raipur",https://seclbaikuntpur.kvs.ac.in
,,"Kendriya Vidyalaya Bairagarh, Bhopal",https://bairagarh.kvs.ac.in
,,"Kendriya Vidyalaya Balaghat, Jabalpur",https://balaghat.kvs.ac.in
,,"Kendriya Vidyalaya Ballia, Varanasi",https://balliya.kvs.ac.in
,,"Kendriya Vidyalaya Ballygunge, Kolkata",https://baligunge.kvs.ac.in
,,"Kendriya Vidyalaya Balrampur, Lucknow",https://balrampur.kvs.ac.in
,,"Kendriya Vidyalaya Balurghat, Kolkata",https://balurghat.kvs.ac.in
,,"Kendriya Vidyalaya Bamangachi, Kolkata",https://bamangachi.kvs.ac.in
,,"Kendriya Vidyalaya Bambolim Camp, Goa",https://bambolim.kvs.ac.in
,,"Kendriya Vidyalaya Bandarsindri, Jaipur",https://bandarsindari.kvs.ac.in
,,"Kendriya Vidyalaya Bandel, Kolkata",https://bandel.kvs.ac.in
,,"Kendriya Vidyalaya Banka, Patna",https://banka.kvs.ac.in
,,"Kendriya Vidyalaya Banswara, Jaipur",https://banswara.kvs.ac.in
,,"Kendriya Vidyalaya Bantalab, Jammu",https://crpfbantalab.kvs.ac.in
,,"Kendriya Vidyalaya Barabanki, Lucknow",https://barabanki.kvs.ac.in
,,"Kendriya Vidyalaya Baramulla, Jammu and Kashmir",https://baramula.kvs.ac.in
,,"Kendriya Vidyalaya Bargarh, Odisha",https://bargarh.kvs.ac.in
,,"Kendriya Vidyalaya Barkakana, Jharkhand",https://barkakana.kvs.ac.in
,,"Kendriya Vidyalaya Barkuhi, Jabalpur",https://chandametta.kvs.ac.in
,,"Kendriya Vidyalaya Barpeta, Assam",https://barpeta.kvs.ac.in
,,"Kendriya Vidyalaya Barrackpore, Kolkata",https://afsbarrackpore.kvs.ac.in
,,"Kendriya Vidyalaya Basti, Varanasi",https://basti.kvs.ac.in
,,"Kendriya Vidyalaya Beawar, Rajasthan",https://beawar.kvs.ac.in
,,"Kendriya Vidyalaya Bela, Saran",https://saranbela.kvs.ac.in
,,"Kendriya Vidyalaya Bellary, Karnataka",https://bellary.kvs.ac.in
,,"Kendriya Vidyalaya Bengdubi, Kolkata",https://bengdubi.kvs.ac.in
,,"Kendriya Vidyalaya Berhampore, Kolkata",https://berhampore.kvs.ac.in
,,"Kendriya Vidyalaya Berhampur, Odisha",https://berhampur.kvs.ac.in
,,"Kendriya Vidyalaya Bettiah, Patna",https://betiah.kvs.ac.in
,,Kendriya Vidyalaya Bhadarwah,https://badarwah.kvs.ac.in
,,"Kendriya Vidyalaya Bhadohi, Varanasi",https://bhadohi.kvs.ac.in
,,"Kendriya Vidyalaya Bhanala, Himachal Pradesh",https://bhanala.kvs.ac.in
,,"Kendriya Vidyalaya Bhandara, Maharashtra",https://bhandaraof.kvs.ac.in
,,"Kendriya Vidyalaya Bhandup, Mumbai",https://bhandup.kvs.ac.in
,,"Kendriya Vidyalaya Bhavnagar Para, Gujarat",https://bhavnagarpara.kvs.ac.in
,,"Kendriya Vidyalaya Bhawanipatna, Kalahandi, Odisha",https://bhawanipatna.kvs.ac.in
,,"Kendriya Vidyalaya Bhilwara, Rajasthan",https://bhilwara.kvs.ac.in
,,"Kendriya Vidyalaya Bhongir, Telangana",https://bhongir.kvs.ac.in
,,"Kendriya Vidyalaya Bhurkunda, Jharkhand",https://bhurkunda.kvs.ac.in
,,"Kendriya Vidyalaya Bijapur, Karnataka",https://bijapur.kvs.ac.in
,,"Kendriya Vidyalaya Birbhum, Kolkata",https://birbhum.kvs.ac.in
,,"Kendriya Vidyalaya Bodhan Town, Telangana",https://bodhantown.kvs.ac.in
,,"Kendriya Vidyalaya Bokaro Thermal, Jharkhand",https://bokarothermal.kvs.ac.in
,,Kendriya Vidyalaya Bolaram,https://bolarum.kvs.ac.in
,,"Kendriya Vidyalaya Bolpur, Kolkata",https://bolpur.kvs.ac.in
,,"Kendriya Vidyalaya Bowenpally, Secunderabad",https://bowenpally.kvs.ac.in
,,"Kendriya Vidyalaya Bundi, Jaipur",https://bundi.kvs.ac.in
,,"Kendriya Vidyalaya Burdwan, West Bengal",https://burdwan.kvs.ac.in
,,"Kendriya Vidyalaya Buxar, Patna",https://buxar.kvs.ac.in
,,"Kendriya Vidyalaya CCI Bokajan, Assam",https://ccibokajan.kvs.ac.in
,,"Kendriya Vidyalaya CISF Bhilai, Raipur",https://cisfbhilai.kvs.ac.in
,,"Kendriya Vidyalaya CISF Deoli, Jaipur",https://deolicisf.kvs.ac.in
,,"Kendriya Vidyalaya CLRI, Chennai",https://chennaiclri.kvs.ac.in
,,"Kendriya Vidyalaya CME, Pune",https://cmepune.kvs.ac.in
,,"Kendriya Vidyalaya CMERI Durgapur, Kolkata",https://cmeridurgapur.kvs.ac.in
,,"Kendriya Vidyalaya COD, Jabalpur",https://codjabalpur.kvs.ac.in
,,"Kendriya Vidyalaya CRPF Barkas, Hyderabad",https://hyderabadcrpf.kvs.ac.in
,,"Kendriya Vidyalaya CRPF Durgapur, Kolkata",https://crpfdurgapur.kvs.ac.in
,,"Kendriya Vidyalaya CRPF Gandhinagar, Ahmedabad",https://crpfgandhinagar.kvs.ac.in
,,"Kendriya Vidyalaya CRPF Jhaphan, Muzaffarpur",https://crpfjhaphan.kvs.ac.in
,,"Kendriya Vidyalaya CRPF Mudkhed, Nanded",https://crpfmudkhed.kvs.ac.in
,,"Kendriya Vidyalaya CRPF Nagpur, Mumbai",https://crpfnagpur.kvs.ac.in
,,Kendriya Vidyalaya CRPF Rampur,https://crpframpur.kvs.ac.in
,,"Kendriya Vidyalaya CRPF Talegaon, Pune",https://crpfteligaon.kvs.ac.in
,,"Kendriya Vidyalaya Central University, Jammu",https://curahyasuchani.kvs.ac.in
,,"Kendriya Vidyalaya Chakpikarong, Tinsukiya",https://chakpikarong.kvs.ac.in
,,"Kendriya Vidyalaya Chakradharpur, Jharkhand",https://chakradharpur.kvs.ac.in
,,"Kendriya Vidyalaya Chamarajanagara, Bangaluru",https://chamrajnagar.kvs.ac.in
,,"Kendriya Vidyalaya Champhai, Mizoram",https://champhai.kvs.ac.in
,,"Kendriya Vidyalaya CRPF, Ranchi",https://crpfranchi.kvs.ac.in
,,"Kendriya Vidyalaya CRPF, Yelahanka",https://crpfyelahanka.kvs.ac.in
,,"Kendriya Vidyalaya CTPS Chandrapura, Bokaro, Jharkhand",https://chandrapura.kvs.ac.in
,,"Kendriya Vidyalaya Central Coal Field, Ranchi",https://cclranchi.kvs.ac.in
,,"Kendriya Vidyalaya Central University Tezpur, Sonitpur",https://no4tezpur.kvs.ac.in
,,"Kendriya Vidyalaya Chatra, Jharkhand",https://chatra.kvs.ac.in
,,"Kendriya Vidyalaya Chaurai, Jabalpur",https://chaurai.kvs.ac.in
,,"Kendriya Vidyalaya Chero, Salempur",https://cherosalempur.kvs.ac.in
,,"Kendriya Vidyalaya Chhatarpur, Jabalpur",https://chhattarpur.kvs.ac.in
,,"Kendriya Vidyalaya Chheoki Prayagraj, Varanasi Region",https://chheoki.kvs.ac.in
,,"Kendriya Vidyalaya Chikkamagaluru, Bangalore",https://kadrimidri.kvs.ac.in
,,"Kendriya Vidyalaya Chikodi, Karnataka",https://chikodi.kvs.ac.in
,,"Kendriya Vidyalaya Chirimiri, Raipur",https://seclchirimiri.kvs.ac.in
,,"Kendriya Vidyalaya Chitrakoot, Varanasi",https://chitrakoot.kvs.ac.in
,,"Kendriya Vidyalaya Chittaranjan, Kolkata",https://chittaranjanclw.kvs.ac.in
,,"Kendriya Vidyalaya Chittorgarh, Udaipur",https://chittorgarh.kvs.ac.in
,,"Kendriya Vidyalaya Chopan, Sonebhadra, Uttar Pradesh",https://chopan.kvs.ac.in
,,Kendriya Vidyalaya Churu,https://churu.kvs.ac.in
,,"Kendriya Vidyalaya Command Hospital, Alipore",https://alipore.kvs.ac.in
,,"Kendriya Vidyalaya Cooch Behar, West Bengal",https://coochbehar.kvs.ac.in
,,"Kendriya Vidyalaya Cossipore, Kolkata",https://cossipore.kvs.ac.in
,,"Kendriya Vidyalaya DIAT Girinagar, Pune",https://iatgirinagar.kvs.ac.in
,,Kendriya Vidyalaya DLW Varanasi,https://dlwvaranasi.kvs.ac.in
,,"Kendriya Vidyalaya DRDO, Kanchanbagh",https://drdokanchanbagh.kvs.ac.in
,,"Kendriya Vidyalaya Dahi Chauki, Unnao",https://unnao.kvs.ac.in
,,"Kendriya Vidyalaya Dahod, Ahmedabad",https://dahod.kvs.ac.in
,,"Kendriya Vidyalaya Damoh, Madhya Pradesh",https://damoh.kvs.ac.in
,,"Kendriya Vidyalaya Danapur Cantt, Patna",https://danapurcantt.kvs.ac.in
,,"Kendriya Vidyalaya Darjipura, Vadodara",https://afsdarjeepura.kvs.ac.in
,,"Kendriya Vidyalaya Davangere, Karnataka",https://davangere.kvs.ac.in
,,"Kendriya Vidyalaya Deeptinagar, NTPC Kahalgaon, Bihar",https://ntpckahalgaon.kvs.ac.in
,,"Kendriya Vidyalaya Deoria, Varanasi",https://deoria.kvs.ac.in
,,"Kendriya Vidyalaya Dhamana, Jammu",https://dhamana.kvs.ac.in
,,"Kendriya Vidyalaya Dhamtari, Raipur",https://dhamtari.kvs.ac.in
,,"Kendriya Vidyalaya Dhanpuri, Madhya Pradesh",https://secldhanpuri.kvs.ac.in
,,"Kendriya Vidyalaya Dharamshala Cantt , Gurgaon",https://dharamshalacantt.kvs.ac.in
,,"Kendriya Vidyalaya Dholchera, Assam",https://bsfdholchera.kvs.ac.in
,,"Kendriya Vidyalaya Dholpur, Rajasthan",https://dholpur.kvs.ac.in
,,"Kendriya Vidyalaya Dhrangadhra, Ahmedabad",https://dharangandhra.kvs.ac.in
,,"Kendriya Vidyalaya Dhule, Mumbai",https://dhule.kvs.ac.in
,,"Kendriya Vidyalaya Dipatoli, Ranchi",https://dipatoli.kvs.ac.in
,,"Kendriya Vidyalaya Diphu, Guwahati",https://diphu.kvs.ac.in
,,"Kendriya Vidyalaya Dirang, West Kameng",https://dirang.kvs.ac.in
,,"Kendriya Vidyalaya Duliajan, Tinsukia",https://duliajan.kvs.ac.in
,,"Kendriya Vidyalaya Dumka, Jharkhand",https://dumka.kvs.ac.in
,,"Kendriya Vidyalaya Dibrugarh, Tinsukia",https://dibrugarh.kvs.ac.in
,,"Kendriya Vidyalaya Dibsya Gangapur City, Jaipur",https://gangapurcity.kvs.ac.in
,,"Kendriya Vidyalaya Dimapur CRPF, Tinsukia",https://dimapur.kvs.ac.in
,,"Kendriya Vidyalaya Dindori, Jabalpur",https://dindori.kvs.ac.in
,,"Kendriya Vidyalaya Dinjan, Tinsukia",https://dinjan.kvs.ac.in
,,"Kendriya Vidyalaya Dungarpur, Jaipur",https://dungarpur.kvs.ac.in
,,"Kendriya Vidyalaya Durg, Raipur",https://durg.kvs.ac.in
,,"Kendriya Vidyalaya Dwarka, Gujarat",https://dwarkagujarat.kvs.ac.in
,,"Kendriya Vidyalaya EAC, Upper Shillong, Meghalaya",https://eacuppershillong.kvs.ac.in
,,"Kendriya Vidyalaya Eluru, Hyderabad",https://eluru.kvs.ac.in
,,"Kendriya Vidyalaya Ernakulam, Kerala",https://ernakulam.kvs.ac.in
,,"Kendriya Vidyalaya Faizabad, Lucknow",https://faizabadcantt.kvs.ac.in
,,"Kendriya Vidyalaya Fort William, Kolkata",https://fortwilliam.kvs.ac.in
,,"Kendriya Vidyalaya G.C C.R.P.F Pinjore, Panchkula",https://crpfpinjore.kvs.ac.in
,,"Kendriya Vidyalaya GAIL, Vijaipur",https://gailvijayapur.kvs.ac.in
,,"Kendriya Vidyalaya GC CRPF, Agartala",https://crpfagartala.kvs.ac.in
,,"Kendriya Vidyalaya Gachibowli, Hyderabad",https://gachibawli.kvs.ac.in
,,"Kendriya Vidyalaya Gail Jhabua, Bhopal",https://jhabuagail.kvs.ac.in
,,"Kendriya Vidyalaya Gandhidham Colony, Ahmedabad",https://gandhidham.kvs.ac.in
,,"Kendriya Vidyalaya Gandhinagar, Gujarat",https://no1gandhinagar.kvs.ac.in
,,"Kendriya Vidyalaya Ganeshkhind, Pune",https://ganeshkhind.kvs.ac.in
,,"Kendriya Vidyalaya Gangavathi, Bangalore",https://gangavathi.kvs.ac.in
,,"Kendriya Vidyalaya Gangrani, Kushinagar",https://gangrani.kvs.ac.in
,,"Kendriya Vidyalaya Gangtok, Sikkim",https://gangtok.kvs.ac.in
,,"Kendriya Vidyalaya Garden Reach, Kolkata",https://gardenreach.kvs.ac.in
,,"Kendriya Vidyalaya Garha , Jabalpur",https://garha.kvs.ac.in
,,"Kendriya Vidyalaya Garhara, Patna",https://garhara.kvs.ac.in
,,"Kendriya Vidyalaya Garhwa, Jharkhand",https://garhwa.kvs.ac.in
,,"Kendriya Vidyalaya Gauribidanur, Bangalore",https://gauribidanur.kvs.ac.in
,,"Kendriya Vidyalaya Ghatkesar, Hyderabad",https://ghatkesarnfc.kvs.ac.in
,,"Kendriya Vidyalaya Ghazipur, Uttar Pradesh",https://ghazipur.kvs.ac.in
,,"Kendriya Vidyalaya Giridih, Jharkhand",https://giridih.kvs.ac.in
,,"Kendriya Vidyalaya Goalpara, Assam",https://goalpara.kvs.ac.in
,,"Kendriya Vidyalaya Godda, Jharkhand",https://godda.kvs.ac.in
,,"Kendriya Vidyalaya Godhra, Gujarat",https://godhra.kvs.ac.in
,,"Kendriya Vidyalaya Golaghat, Guwahati",https://golaghat.kvs.ac.in
,,"Kendriya Vidyalaya Gomoh, Jharkhand",https://gomoh.kvs.ac.in
,,"Kendriya Vidyalaya Gomti Nagar, Lucknow",https://gomtinagar.kvs.ac.in
,,"Kendriya Vidyalaya Gonda, Varanasi",https://gonda.kvs.ac.in
,,"Kendriya Vidyalaya Gooty, Andhra Pradesh",https://gootyanantpur.kvs.ac.in
,,"Kendriya Vidyalaya Guntakal, Andhra Pradesh",https://guntakal.kvs.ac.in
,,"Kendriya Vidyalaya Guntur, Hyderabad",https://guntur.kvs.ac.in
,,"Kendriya Vidyalaya HEC No.1, Ranchi",https://hecranchi.kvs.ac.in
,,"Kendriya Vidyalaya HPC Panchgram, Silchar",https://hpcpanchgram.kvs.ac.in
,,"Kendriya Vidyalaya HPCL, Jagiroad",https://jagiroadhpcl.kvs.ac.in
,,"Kendriya Vidyalaya Haflong, Assam",https://haflongssb.kvs.ac.in
,,"Kendriya Vidyalaya Hajipur, Bihar",https://hajipur.kvs.ac.in
,,"Kendriya Vidyalaya Hanumangarh, Jaipur",https://hanumangarh.kvs.ac.in
,,"Kendriya Vidyalaya Happy Valley, Shillong",https://happyvalley.kvs.ac.in
,,"Kendriya Vidyalaya Hardoi, Lucknow",https://hardoi.kvs.ac.in
,,"Kendriya Vidyalaya Harnaut, Bihar",https://harnaut.kvs.ac.in
,,"Kendriya Vidyalaya Hasimara, West Bengal",https://hasimara.kvs.ac.in
,,"Kendriya Vidyalaya Hatta, Jabalpur",https://hattanagar.kvs.ac.in
,,"Kendriya Vidyalaya Haveri, Karnataka",https://haveri.kvs.ac.in
,,"Kendriya Vidyalaya Hebbal, Bangalore, Karnataka",https://hebbalbangalore.kvs.ac.in
,,"Kendriya Vidyalaya Himmat Nagar, Gujarat",https://himmatnagar.kvs.ac.in
,,"Kendriya Vidyalaya Hospet, Karnataka",https://hospet.kvs.ac.in
,,"Kendriya Vidyalaya IFFCO Phulpur, Varanasi",https://iffcophulpur.kvs.ac.in
,,"Kendriya Vidyalaya IFFCO, Bareilly",https://iffcobareilly.kvs.ac.in
,,"Kendriya Vidyalaya IIIT Jhalwa, Varanasi",https://iiitallahabad.kvs.ac.in
,,"Kendriya Vidyalaya IIM Joka, Kolkata",https://iimjoka.kvs.ac.in
,,"Kendriya Vidyalaya IIM, Lucknow",https://iimcampus.kvs.ac.in
,,"Kendriya Vidyalaya IIT Powai, Mumbai",https://iitpowai.kvs.ac.in
,,"Kendriya Vidyalaya IIT, Guwahati",https://iitguwahati.kvs.ac.in
,,"Kendriya Vidyalaya IIT, Jodhpur",https://iitjodhpur.kvs.ac.in
,,"Kendriya Vidyalaya IIT, Kanpur",https://iitkanpur.kvs.ac.in
,,"Kendriya Vidyalaya IIT, Kharagpur",https://iitkharagpur.kvs.ac.in
,,"Kendriya Vidyalaya IIT,Chennai",https://chennaiiit.kvs.ac.in
,,"Kendriya Vidyalaya INS Hamla, Mumbai",https://hamlains.kvs.ac.in
,,"Kendriya Vidyalaya INS Shivaji, Lonavla",https://lonavala.kvs.ac.in
,,"Kendriya Vidyalaya INS Valsura, Jamnagar, Gujarat",https://insvalsura.kvs.ac.in
,,"Kendriya Vidyalaya INS, Kalinga",https://inskalinga.kvs.ac.in
,,"Kendriya Vidyalaya IOC Haldia, Kolkata",https://haldiaioc.kvs.ac.in
,,"Kendriya Vidyalaya IOC, Guwahati",https://iocguwahati.kvs.ac.in
,,"Kendriya Vidyalaya ISA, Mount Abu, Jaipur",https://crpfmountabu.kvs.ac.in
,,"Kendriya Vidyalaya ISP Nehru Nagar Nasik, Mumbai",https://no2nasikisp.kvs.ac.in
,,"Kendriya Vidyalaya ITI Mankapur, Varanasi",https://itimankapur.kvs.ac.in
,,"Kendriya Vidyalaya Idukki, Kerala",https://painavu.kvs.ac.in
,,"Kendriya Vidyalaya Indrapura, Jaipur",https://inderpura.kvs.ac.in
,,"Kendriya Vidyalaya Itarana, Alwar",https://itarana.kvs.ac.in
,,"Kendriya Vidyalaya Jagdalpur, Chhattisgarh",https://jagdalpur.kvs.ac.in
,,"Kendriya Vidyalaya Jakhoohills, Shimla",https://shimla.kvs.ac.in
,,"Kendriya Vidyalaya Jalgaon, Maharashtra",https://nmujalgaon.kvs.ac.in
,,"Kendriya Vidyalaya Jalipa Cantt, Barmer",https://jalipacantt.kvs.ac.in
,,"Kendriya Vidyalaya Jalore, Jaipur",https://jalore.kvs.ac.in
,,"Kendriya Vidyalaya Jamai, Jabalpur",https://jamai.kvs.ac.in
,,"Kendriya Vidyalaya Jamalpur, Patna",https://jamalpur.kvs.ac.in
,,"Kendriya Vidyalaya Jamtara, Jharkhand",https://jamtara.kvs.ac.in
,,"Kendriya Vidyalaya Jamuna Colliery, Jabalpur",https://jamunacolliery.kvs.ac.in
,,"Kendriya Vidyalaya Janjgir, Raipur",https://janjgir.kvs.ac.in
,,"Kendriya Vidyalaya Jashpur, Raipur",https://jashpur.kvs.ac.in
,,"Kendriya Vidyalaya Jawaharnagar, Patna",https://jawaharnagar.kvs.ac.in
,,"Kendriya Vidyalaya Jayant Colliery, Jabalpur",https://jayantcolliery.kvs.ac.in
,,"Kendriya Vidyalaya Jehanabad, Bihar",https://ainwan.kvs.ac.in
,,"Kendriya Vidyalaya Jetpur, Gujarat",https://jetpur.kvs.ac.in
,,"Kendriya Vidyalaya Jhabua, Madhya Pradesh",https://roernakulam.kvs.gov.in
,,"Kendriya Vidyalaya Jhagrakhand, Raipur",https://secljhagrakhand.kvs.ac.in
,,"Kendriya Vidyalaya Jhajha, Patna",https://jhajha.kvs.ac.in
,,"Kendriya Vidyalaya Jhalawar, Rajasthan",https://jhalawar.kvs.ac.in
,,"Kendriya Vidyalaya Jharasangam, Telangana",https://jharasangam.kvs.ac.in
,,"Kendriya Vidyalaya Jharsuguda, Odisha",https://jharsuguda.kvs.ac.in
,,Kendriya Vidyalaya Jhunjhunu,https://jhunjhunu.kvs.ac.in
,,"Kendriya Vidyalaya Jindrah, Jammu",https://jindrah.kvs.ac.in
,,Kendriya Vidyalaya Jorhat No. III (RRL),https://no3jorhat.kvs.ac.in
,,"Kendriya Vidyalaya Jourian, Jammu",https://jourian.kvs.ac.in
,,"Kendriya Vidyalaya Junagadh, Gujarat",https://junagarh.kvs.ac.in
,,"Kendriya Vidyalaya Jutogh Cantt, Shimla",https://jutogh.kvs.ac.in
,,"Kendriya Vidyalaya Kadapa, Hyderabad",https://kadapa.kvs.ac.in
,,"Kendriya Vidyalaya Kailashahar, Tripura",https://kailashahar.kvs.ac.in
,,"Kendriya Vidyalaya Kakinada, Hyderabad",https://kakinada.kvs.ac.in
,,"Kendriya Vidyalaya Kalimpong, West Bengal",https://kalimpong.kvs.ac.in
,,"Kendriya Vidyalaya Kaluchak, Jammu",https://kaluchak.kvs.ac.in
,,"Kendriya Vidyalaya Kamptee, Mumbai",https://kamptee.kvs.ac.in
,,"Kendriya Vidyalaya Kandukur Town, Andhra Pradesh",https://kandukurtown.kvs.ac.in
,,"Kendriya Vidyalaya Kanker, Raipur",https://kanker.kvs.ac.in
,,"Kendriya Vidyalaya Kankinara, Kolkata",https://kankinara.kvs.ac.in
,,"Kendriya Vidyalaya Kanpur Cantt, Lucknow",https://kanpurcantt.kvs.ac.in
,,Kendriya Vidyalaya Karaikudi,https://karaikudicecri.kvs.ac.in
,,Kendriya Vidyalaya Karauli,https://karauli.kvs.ac.in
,,"Kendriya Vidyalaya Kargil, Ladakh",https://kargil.kvs.ac.in
,,"Kendriya Vidyalaya Karimganj, Silchar",https://karimganj.kvs.ac.in
,,"Kendriya Vidyalaya Karnal, Haryana",https://karnal.kvs.ac.in
,,"Kendriya Vidyalaya Karwar Naval Base, Uttar Kannada",https://karwar.kvs.ac.in
,,"Kendriya Vidyalaya Kashipur, Uttarakhand",https://kashipur.kvs.ac.in
,,"Kendriya Vidyalaya Kathua, Jammu & Kashmir",https://kathua.kvs.ac.in
,,"Kendriya Vidyalaya Katihar, Patna",https://katihar.kvs.ac.in
,,"Kendriya Vidyalaya Kawardha, Raipur",https://kawardha.kvs.ac.in
,,"Kendriya Vidyalaya Keonjhar, Bhubneshwar",https://keonjhar.kvs.ac.in
,,"Kendriya Vidyalaya Keylong, Himachal Pradesh",https://keylonglahaulspiti.kvs.ac.in
,,"Kendriya Vidyalaya Khagaria, Patna",https://khagaria.kvs.ac.in
,,"Kendriya Vidyalaya Khagaul, Patna",https://khagaul.kvs.ac.in
,,"Kendriya Vidyalaya Khairagarh, Raipur",https://khairagarh.kvs.ac.in
,,"Kendriya Vidyalaya Khammam, Telangana",https://khammam.kvs.ac.in
,,"Kendriya Vidyalaya Khanapara, Jawahar Nagar",https://khanapara.kvs.ac.in
,,"Kendriya Vidyalaya Khatkhati, Guwahati",https://khatkhaticrpf.kvs.ac.in
,,"Kendriya Vidyalaya Khetri Nagar, Jhunjhunu",https://khetrinagar.kvs.ac.in
,,"Kendriya Vidyalaya Khonsa, Tinsukia",https://khonsa.kvs.ac.in
,,"Kendriya Vidyalaya Khunti, Ranchi",https://khunti.kvs.ac.in
,,"Kendriya Vidyalaya Khurda Road, Odisha",https://khurdaroad.kvs.ac.in
